time[us],volt(fsr)[v],signal,signal frequency[Hz]
69696745,0,1,1000
69697107,0,1,1000
69697470,0,1,1000
69697832,0,1,1000
69698195,0,1,1000
69698557,0,1,1000
69698920,0,1,1000
69699282,0,1,1000
69699645,0,1,1000
69700008,0,1,1000
69700372,0,1,1000
69700734,0,1,1000
69701097,0,1,1000
69701459,0,1,1000
69701822,0,1,1000
69702184,0,1,1000
69702547,0,1,1000
69702909,0,1,1000
69703271,0,1,1000
69703634,0,1,1000
69703996,0,1,1000
69704361,0,1,1000
69704724,0,1,1000
69705086,0,1,1000
69705448,0,1,1000
69705811,0,1,1000
69706173,0,1,1000
69706536,0,1,1000
69706898,0,1,1000
69707261,0,1,1000
69707623,0,1,1000
69707986,0,1,1000
69708351,0,1,1000
69708713,0,1,1000
69709075,0,1,1000
69709438,0,1,1000
69709800,0,1,1000
69710163,0,1,1000
69710525,0,1,1000
69710888,0,1,1000
69711250,0,1,1000
69711613,0,1,1000
69711975,0,1,1000
69712341,0,1,1000
69712704,0,1,1000
69713067,0,1,1000
69713429,0,1,1000
69713792,0,1,1000
69714154,0,1,1000
69714517,0,1,1000
69714879,0,1,1000
69715242,0,1,1000
69715604,0,1,1000
69715967,0,1,1000
69716329,0,1,1000
69716696,0,1,1000
69717058,0,1,1000
69717421,0,1,1000
69717783,0,1,1000
69718146,0,1,1000
69718508,0,1,1000
69718871,0,1,1000
69719233,0,1,1000
69719595,0,1,1000
69719958,0,1,1000
69720320,0,1,1000
69720683,0,1,1000
69721045,0,1,1000
69721408,0,1,1000
69721770,0,1,1000
69722133,0,1,1000
69722495,0,1,1000
69722858,0,1,1000
69723220,0,1,1000
69723583,0,1,1000
69723945,0,1,1000
69724308,0,1,1000
69724670,0,1,1000
69725033,0,1,1000
69725395,0,1,1000
69725758,0,1,1000
69726120,0,1,1000
69726483,0,1,1000
69726848,0,1,1000
69727212,0,1,1000
69727574,0,1,1000
69727937,0,1,1000
69728299,0,1,1000
69728662,0,1,1000
69729024,0,1,1000
69729387,0,1,1000
69729749,0,1,1000
69730111,0,1,1000
69730474,0,1,1000
69730839,0,1,1000
69731203,0,1,1000
69731566,0,1,1000
69731928,0,1,1000
69732291,0,1,1000
69732653,0,1,1000
69733017,0,1,1000
69733380,0,1,1000
69733743,0,1,1000
69734105,0,1,1000
69734467,0,1,1000
69734833,0,1,1000
69735197,0,1,1000
69735559,0,1,1000
69735922,0,1,1000
69736284,0,1,1000
69736647,0,1,1000
69737010,0,1,1000
69737374,0,1,1000
69737736,0,1,1000
69738099,0,1,1000
69738461,0,1,1000
69738823,0,1,1000
69739190,0,1,1000
69739553,0,1,1000
69739915,0,1,1000
69740278,0,1,1000
69740640,0,1,1000
69741004,0,1,1000
69741367,0,1,1000
69741730,0,1,1000
69742092,0,1,1000
69742455,0,1,1000
69742817,0,1,1000
69743184,0,1,1000
69743546,0,1,1000
69743909,0,1,1000
69744271,0,1,1000
69744634,0,1,1000
69744996,0,1,1000
69745361,0,1,1000
69745723,0,1,1000
69746086,0,1,1000
69746448,0,1,1000
69746811,0,1,1000
69747173,0,1,1000
69747536,0,1,1000
69747898,0,1,1000
69748260,0,1,1000
69748623,0,1,1000
69748985,0,1,1000
69749348,0,1,1000
69749710,0,1,1000
69750073,0,1,1000
69750435,0,1,1000
69750798,0,1,1000
69751160,0,1,1000
69751523,0,1,1000
69751885,0,1,1000
69752248,0,1,1000
69752610,0,1,1000
69752973,0,1,1000
69753338,0,1,1000
69753702,0,1,1000
69754064,0,1,1000
69754427,0,1,1000
69754789,0,1,1000
69755152,0,1,1000
69755514,0,1,1000
69755877,0,1,1000
69756239,0,1,1000
69756602,0,1,1000
69756964,0,1,1000
69757330,0,1,1000
69757693,0,1,1000
69758056,0,1,1000
69758418,0,1,1000
69758781,0,1,1000
69759143,0,1,1000
69759506,0,1,1000
69759868,0,1,1000
69760231,0,1,1000
69760593,0,1,1000
69760955,0,1,1000
69761321,0,1,1000
69761685,0,1,1000
69762047,0,1,1000
69762410,0,1,1000
69762772,0,1,1000
69763135,0,1,1000
69763497,0,1,1000
69763860,0,1,1000
69764222,0,1,1000
69764584,0,1,1000
69764947,0,1,1000
69765309,0,1,1000
69765676,0,1,1000
69766039,0,1,1000
69766401,0,1,1000
69766763,0,1,1000
69767126,0,1,1000
69767488,0,1,1000
69767851,0,1,1000
69768213,0,1,1000
69768576,0,1,1000
69768938,0,1,1000
69769301,0,1,1000
69769663,0,1,1000
69770026,0,1,1000
69770388,0,1,1000
69770751,0,1,1000
69771113,0,1,1000
69771476,0,1,1000
69771838,0,1,1000
69772201,0,1,1000
69772563,0,1,1000
69772926,0,1,1000
69773288,0,1,1000
69773651,0,1,1000
69774014,0,1,1000
69774378,0,1,1000
69774740,0,1,1000
69775102,0,1,1000
69775465,0,1,1000
69775830,0,1,1000
69776194,0,1,1000
69776557,0,1,1000
69776919,0,1,1000
69777282,0,1,1000
69777644,0,1,1000
69778008,0,1,1000
69778371,0,1,1000
69778734,0,1,1000
69779096,0,1,1000
69779459,0,1,1000
69779824,0,1,1000
69780186,0,1,1000
69780548,0,1,1000
69780911,0,1,1000
69781273,0,1,1000
69781636,0,1,1000
69781998,0,1,1000
69782363,0,1,1000
69782725,0,1,1000
69783088,0,1,1000
69783450,0,1,1000
69783815,0,1,1000
69784179,0,1,1000
69784542,0,1,1000
69784904,0,1,1000
69785267,0,1,1000
69785629,0,1,1000
69785991,0,1,1000
69786354,0,1,1000
69786716,0,1,1000
69787079,0,1,1000
69787441,0,1,1000
69787804,0,1,1000
69788171,0,1,1000
69788533,0,1,1000
69788895,0,1,1000
69789258,0,1,1000
69789620,0,1,1000
69789983,0,1,1000
69790345,0,1,1000
69790708,0,1,1000
69791070,0,1,1000
69791433,0,1,1000
69791795,0,1,1000
69792158,0,1,1000
69792520,0,1,1000
69792883,0,1,1000
69793245,0,1,1000
69793610,0,0,1000
69793969,0,0,1000
69794329,0,0,1000
69794690,0,0,1000
69795050,0,0,1000
69795410,0,0,1000
69795771,0,0,1000
69796131,0,0,1000
69796492,0,0,1000
69796852,0,0,1000
69797212,0,0,1000
69797573,0,0,1000
69797933,0,0,1000
69798294,0,0,1000
69798654,0,0,1000
69799016,0,0,1000
69799375,0,0,1000
69799735,0,0,1000
69800095,0,0,1000
69800456,0,0,1000
69800816,0,0,1000
69801177,0,0,1000
69801537,0,0,1000
69801897,0,0,1000
69802258,0,0,1000
69802618,0,0,1000
69802979,0,0,1000
69803339,0,0,1000
69803699,0,0,1000
69804060,0,0,1000
69804420,0,0,1000
69804780,0,0,1000
69805141,0,0,1000
69805501,0,0,1000
69805862,0,0,1000
69806222,0,0,1000
69806582,0,0,1000
69806943,0,0,1000
69807303,0,0,1000
69807663,0,0,1000
69808024,0,0,1000
69808384,0,0,1000
69808745,0,0,1000
69809105,0,0,1000
69809465,0,0,1000
69809826,0,0,1000
69810186,0,0,1000
69810546,0,0,1000
69810907,0,0,1000
69811267,0,0,1000
69811628,0,0,1000
69811988,0,0,1000
69812348,0,0,1000
69812709,0,0,1000
69813069,0,0,1000
69813430,0,0,1000
69813790,0,0,1000
69814150,0,0,1000
69814511,0,0,1000
69814871,0,0,1000
69815231,0,0,1000
69815592,0,0,1000
69815952,0,0,1000
69816313,0,0,1000
69816673,0,0,1000
69817033,0,0,1000
69817394,0,0,1000
69817754,0,0,1000
69818115,0,0,1000
69818475,0,0,1000
69818835,0,0,1000
69819196,0,0,1000
69819556,0,0,1000
69819916,0,0,1000
69820277,0,0,1000
69820637,0,0,1000
69820998,0,0,1000
69821357,0,0,1000
69821716,0,0,1000
69822077,0,0,1000
69822437,0,0,1000
69822797,0,0,1000
69823158,0,0,1000
69823518,0,0,1000
69823879,0,0,1000
69824239,0,0,1000
69824599,0,0,1000
69824960,0,0,1000
69825320,0,0,1000
69825680,0,0,1000
69826041,0,0,1000
69826401,0,0,1000
69826762,0,0,1000
69827122,0,0,1000
69827481,0,0,1000
69827841,0,0,1000
69828201,0,0,1000
69828561,0,0,1000
69828922,0,0,1000
69829282,0,0,1000
69829643,0,0,1000
69830004,0,0,1000
69830363,0,0,1000
69830724,0,0,1000
69831084,0,0,1000
69831444,0,0,1000
69831805,0,0,1000
69832165,0,0,1000
69832526,0,0,1000
69832886,0,0,1000
69833246,0,0,1000
69833607,0,0,1000
69833967,0,0,1000
69834327,0,0,1000
69834688,0,0,1000
69835048,0,0,1000
69835409,0,0,1000
69835769,0,0,1000
69836129,0,0,1000
69836490,0,0,1000
69836850,0,0,1000
69837211,0,0,1000
69837571,0,0,1000
69837931,0,0,1000
69838292,0,0,1000
69838652,0,0,1000
69839014,0,0,1000
69839373,0,0,1000
69839733,0,0,1000
69840094,0,0,1000
69840454,0,0,1000
69840814,0,0,1000
69841175,0,0,1000
69841535,0,0,1000
69841895,0,0,1000
69842256,0,0,1000
69842616,0,0,1000
69842977,0,0,1000
69843337,0,0,1000
69843697,0,0,1000
69844058,0,0,1000
69844418,0,0,1000
69844779,0,0,1000
69845139,0,0,1000
69845499,0,0,1000
69845860,0,0,1000
69846220,0,0,1000
69846580,0,0,1000
69846941,0,0,1000
69847301,0,0,1000
69847662,0,0,1000
69848022,0,0,1000
69848382,0,0,1000
69848743,0,0,1000
69849103,0,0,1000
69849463,0,0,1000
69849824,0,0,1000
69850184,0,0,1000
69850545,0,0,1000
69850905,0,0,1000
69851265,0,0,1000
69851626,0,0,1000
69851986,0,0,1000
69852347,0,0,1000
69852707,0,0,1000
69853067,0,0,1000
69853428,0,0,1000
69853788,0,0,1000
69854148,0,0,1000
69854509,0,0,1000
69854869,0,0,1000
69855230,0,0,1000
69855590,0,0,1000
69855950,0,0,1000
69856311,0,0,1000
69856671,0,0,1000
69857031,0,0,1000
69857392,0,0,1000
69857752,0,0,1000
69858113,0,0,1000
69858473,0,0,1000
69858833,0,0,1000
69859194,0,0,1000
69859554,0,0,1000
69859915,0,0,1000
69860275,0,0,1000
69860635,0,0,1000
69860996,0,0,1000
69861356,0,0,1000
69861716,0,0,1000
69862077,0,0,1000
69862437,0,0,1000
69862798,0,0,1000
69863158,0,0,1000
69863518,0,0,1000
69863879,0,0,1000
69864239,0,0,1000
69864599,0,0,1000
69864960,0,0,1000
69865320,0,0,1000
69865681,0,0,1000
69866041,0,0,1000
69866401,0,0,1000
69866762,0,0,1000
69867122,0,0,1000
69867482,0,0,1000
69867841,0,0,1000
69868201,0,0,1000
69868562,0,0,1000
69868922,0,0,1000
69869282,0,0,1000
69869643,0,0,1000
69870004,0,0,1000
69870363,0,0,1000
69870724,0,0,1000
69871084,0,0,1000
69871445,0,0,1000
69871805,0,0,1000
69872165,0,0,1000
69872526,0,0,1000
69872886,0,0,1000
69873247,0,0,1000
69873607,0,0,1000
69873967,0,0,1000
69874328,0,0,1000
69874688,0,0,1000
69875048,0,0,1000
69875409,0,0,1000
69875769,0,0,1000
69876130,0,0,1000
69876490,0,0,1000
69876850,0,0,1000
69877211,0,0,1000
69877571,0,0,1000
69877931,0,0,1000
69878292,0,0,1000
69878652,0,0,1000
69879014,0,0,1000
69879373,0,0,1000
69879733,0,0,1000
69880094,0,0,1000
69880454,0,0,1000
69880815,0,0,1000
69881175,0,0,1000
69881535,0,0,1000
69881896,0,0,1000
69882256,0,0,1000
69882616,0,0,1000
69882977,0,0,1000
69883337,0,0,1000
69883698,0,0,1000
69884058,0,0,1000
69884418,0,0,1000
69884779,0,0,1000
69885139,0,0,1000
69885499,0,0,1000
69885860,0,0,1000
69886220,0,0,1000
69886581,0,0,1000
69886941,0,0,1000
69887301,0,0,1000
69887662,0,0,1000
69888022,0,0,1000
69888383,0,0,1000
69888743,0,0,1000
69889103,0,0,1000
69889464,0,0,1000
69889824,0,0,1000
69890184,0,0,1000
69890545,0,0,1000
69890905,0,0,1000
69891266,0,0,1000
69891626,0,0,1000
69891986,0,0,1000
69892347,0,0,1000
69892707,0,0,1000
69893067,0,0,1000
69893428,0,0,1000
69893788,0,0,1000
69894149,0,0,1000
69894509,0,0,1000
69894869,0,0,1000
69895230,0,0,1000
69895590,0,0,1000
69895951,0,0,1000
69896311,0,0,1000
69896671,0,0,1000
69897032,0,0,1000
69897392,0,0,1000
69897752,0,0,1000
69898113,0,0,1000
69898473,0,0,1000
69898834,0,0,1000
69899194,0,0,1000
69899554,0,0,1000
69899915,0,0,1000
69900275,0,0,1000
69900635,0,0,1000
69900996,0,0,1000
69901356,0,0,1000
69901717,0,0,1000
69902077,0,0,1000
69902437,0,0,1000
69902798,0,0,1000
69903158,0,0,1000
69903519,0,0,1000
69903879,0,0,1000
69904239,0,0,1000
69904600,0,0,1000
69904960,0,0,1000
69905320,0,0,1000
69905681,0,0,1000
69906041,0,0,1000
69906402,0,0,1000
69906762,0,0,1000
69907122,0,0,1000
69907482,0,0,1000
69907841,0,0,1000
69908201,0,0,1000
69908562,0,0,1000
69908922,0,0,1000
69909283,0,0,1000
69909643,0,0,1000
69910004,0,0,1000
69910364,0,0,1000
69910724,0,0,1000
69911084,0,0,1000
69911445,0,0,1000
69911805,0,0,1000
69912166,0,0,1000
69912526,0,0,1000
69912886,0,0,1000
69913247,0,0,1000
69913606,0,0,1000
69913965,0,0,1000
69914326,0,0,1000
69914686,0,0,1000
69915047,0,0,1000
69915407,0,0,1000
69915767,0,0,1000
69916128,0,0,1000
69916488,0,0,1000
69916848,0,0,1000
69917209,0,0,1000
69917569,0,0,1000
69917930,0,0,1000
69918290,0,0,1000
69918650,0,0,1000
69919013,0,0,1000
69919373,0,0,1000
69919734,0,0,1000
69920094,0,0,1000
69920454,0,0,1000
69920815,0,0,1000
69921175,0,0,1000
69921535,0,0,1000
69921896,0,0,1000
69922256,0,0,1000
69922617,0,0,1000
69922977,0,0,1000
69923337,0,0,1000
69923698,0,0,1000
69924058,0,0,1000
69924418,0,0,1000
69924779,0,0,1000
69925139,0,0,1000
69925500,0,0,1000
69925860,0,0,1000
69926220,0,0,1000
69926581,0,0,1000
69926941,0,0,1000
69927302,0,0,1000
69927662,0,0,1000
69928022,0,0,1000
69928383,0,0,1000
69928743,0,0,1000
69929103,0,0,1000
69929464,0,0,1000
69929824,0,0,1000
69930185,0,0,1000
69930545,0,0,1000
69930905,0,0,1000
69931266,0,0,1000
69931626,0,0,1000
69931987,0,0,1000
69932347,0,0,1000
69932707,0,0,1000
69933068,0,0,1000
69933428,0,0,1000
69933788,0,0,1000
69934149,0,0,1000
69934509,0,0,1000
69934870,0,0,1000
69935230,0,0,1000
69935590,0,0,1000
69935951,0,0,1000
69936311,0,0,1000
69936671,0,0,1000
69937032,0,0,1000
69937392,0,0,1000
69937753,0,0,1000
69938113,0,0,1000
69938473,0,0,1000
69938834,0,0,1000
69939194,0,0,1000
69939555,0,0,1000
69939915,0,0,1000
69940275,0,0,1000
69940636,0,0,1000
69940996,0,0,1000
69941356,0,0,1000
69941717,0,0,1000
69942077,0,0,1000
69942438,0,0,1000
69942798,0,0,1000
69943158,0,0,1000
69943519,0,0,1000
69943879,0,0,1000
69944239,0,0,1000
69944600,0,0,1000
69944960,0,0,1000
69945321,0,0,1000
69945681,0,0,1000
69946041,0,0,1000
69946402,0,0,1000
69946762,0,0,1000
69947123,0,0,1000
69947482,0,0,1000
69947841,0,0,1000
69948202,0,0,1000
69948562,0,0,1000
69948922,0,0,1000
69949283,0,0,1000
69949643,0,0,1000
69950005,0,0,1000
69950364,0,0,1000
69950724,0,0,1000
69951085,0,0,1000
69951445,0,0,1000
69951805,0,0,1000
69952166,0,0,1000
69952526,0,0,1000
69952887,0,0,1000
69953247,0,0,1000
69953606,0,0,1000
69953966,0,0,1000
69954326,0,0,1000
69954686,0,0,1000
69955047,0,0,1000
69955407,0,0,1000
69955767,0,0,1000
69956128,0,0,1000
69956488,0,0,1000
69956849,0,0,1000
69957209,0,0,1000
69957569,0,0,1000
69957930,0,0,1000
69958290,0,0,1000
69958651,0,0,1000
69959013,0,0,1000
69959371,0,0,1000
69959732,0,0,1000
69960092,0,0,1000
69960452,0,0,1000
69960813,0,0,1000
69961173,0,0,1000
69961534,0,0,1000
69961894,0,0,1000
69962254,0,0,1000
69962615,0,0,1000
69962975,0,0,1000
69963335,0,0,1000
69963696,0,0,1000
69964056,0,0,1000
69964417,0,0,1000
69964777,0,0,1000
69965137,0,0,1000
69965498,0,0,1000
69965858,0,0,1000
69966219,0,0,1000
69966579,0,0,1000
69966939,0,0,1000
69967300,0,0,1000
69967660,0,0,1000
69968020,0,0,1000
69968381,0,0,1000
69968741,0,0,1000
69969102,0,0,1000
69969462,0,0,1000
69969822,0,0,1000
69970183,0,0,1000
69970543,0,0,1000
69970903,0,0,1000
69971264,0,0,1000
69971624,0,0,1000
69971985,0,0,1000
69972345,0,0,1000
69972705,0,0,1000
69973066,0,0,1000
69973426,0,0,1000
69973787,0,0,1000
69974147,0,0,1000
69974507,0,0,1000
69974868,0,0,1000
69975228,0,0,1000
69975588,0,0,1000
69975949,0,0,1000
69976309,0,0,1000
69976670,0,0,1000
69977030,0,0,1000
69977390,0,0,1000
69977751,0,0,1000
69978111,0,0,1000
69978471,0,0,1000
69978832,0,0,1000
69979192,0,0,1000
69979553,0,0,1000
69979913,0,0,1000
69980273,0,0,1000
69980634,0,0,1000
69980994,0,0,1000
69981355,0,0,1000
69981715,0,0,1000
69982075,0,0,1000
69982436,0,0,1000
69982796,0,0,1000
69983156,0,0,1000
69983517,0,0,1000
69983877,0,0,1000
69984238,0,0,1000
69984598,0,0,1000
69984958,0,0,1000
69985319,0,0,1000
69985679,0,0,1000
69986039,0,0,1000
69986400,0,0,1000
69986760,0,0,1000
69987121,0,0,1000
69987481,0,0,1000
69987841,0,0,1000
69988202,0,0,1000
69988562,0,0,1000
69988923,0,0,1000
69989283,0,0,1000
69989643,0,0,1000
69990005,0,0,1000
69990364,0,0,1000
69990724,0,0,1000
69991085,0,0,1000
69991445,0,0,1000
69991806,0,0,1000
69992166,0,0,1000
69992526,0,0,1000
69992887,0,0,1000
69993247,0,0,1000
69993606,0,0,1000
69993966,0,0,1000
69994326,0,0,1000
69994687,0,0,1000
69995047,0,0,1000
69995407,0,0,1000
69995768,0,0,1000
69996128,0,0,1000
69996488,0,0,1000
69996849,0,0,1000
69997209,0,0,1000
69997570,0,0,1000
69997930,0,0,1000
69998290,0,0,1000
69998651,0,0,1000
69999012,0,0,1000
69999371,0,0,1000
69999732,0,0,1000
70000092,0,0,1000
70000453,0,0,1000
70000813,0,0,1000
70001173,0,0,1000
70001534,0,0,1000
70001894,0,0,1000
70002255,0,0,1000
70002615,0,0,1000
70002975,0,0,1000
70003336,0,0,1000
70003696,0,0,1000
70004056,0,0,1000
70004417,0,0,1000
70004777,0,0,1000
70005138,0,0,1000
70005498,0,0,1000
70005858,0,0,1000
70006219,0,0,1000
70006579,0,0,1000
70006939,0,0,1000
70007300,0,0,1000
70007660,0,0,1000
70008021,0,0,1000
70008381,0,0,1000
70008741,0,0,1000
70009102,0,0,1000
70009462,0,0,1000
70009823,0,0,1000
70010183,0,0,1000
70010543,0,0,1000
70010904,0,0,1000
70011264,0,0,1000
70011624,0,0,1000
70011985,0,0,1000
70012345,0,0,1000
70012706,0,0,1000
70013066,0,0,1000
70013426,0,0,1000
70013787,0,0,1000
70014147,0,0,1000
70014507,0,0,1000
70014868,0,0,1000
70015228,0,0,1000
70015589,0,0,1000
70015949,0,0,1000
70016309,0,0,1000
70016670,0,0,1000
70017030,0,0,1000
70017390,0,0,1000
70017751,0,0,1000
70018111,0,0,1000
70018472,0,0,1000
70018832,0,0,1000
70019192,0,0,1000
70019553,0,0,1000
70019913,0,0,1000
70020274,0,0,1000
70020634,0,0,1000
70020994,0,0,1000
70021355,0,0,1000
70021715,0,0,1000
70022075,0,0,1000
70022436,0,0,1000
70022796,0,0,1000
70023157,0,0,1000
70023517,0,0,1000
70023877,0,0,1000
70024238,0,0,1000
70024598,0,0,1000
70024959,0,0,1000
70025319,0,0,1000
70025679,0,0,1000
70026040,0,0,1000
70026400,0,0,1000
70026760,0,0,1000
70027121,0,0,1000
70027481,0,0,1000
70027842,0,0,1000
70028202,0,0,1000
70028562,0,0,1000
70028923,0,0,1000
70029283,0,0,1000
70029643,0,0,1000
70030005,0,0,1000
70030364,0,0,1000
70030725,0,0,1000
70031085,0,0,1000
70031445,0,0,1000
70031806,0,0,1000
70032166,0,0,1000
70032527,0,0,1000
70032887,0,0,1000
70033247,0,0,1000
70033606,0,0,1000
70033966,0,0,1000
70034326,0,0,1000
70034687,0,0,1000
70035047,0,0,1000
70035407,0,0,1000
70035768,0,0,1000
70036128,0,0,1000
70036489,0,0,1000
70036849,0,0,1000
70037209,0,0,1000
70037570,0,0,1000
70037930,0,0,1000
70038291,0,0,1000
70038651,0,0,1000
70039012,0,0,1000
70039372,0,0,1000
70039732,0,0,1000
70040092,0,0,1000
70040453,0,0,1000
70040813,0,0,1000
70041174,0,0,1000
70041534,0,0,1000
70041894,0,0,1000
70042255,0,0,1000
70042615,0,0,1000
70042975,0,0,1000
70043336,0,0,1000
70043696,0,0,1000
70044057,0,0,1000
70044417,0,0,1000
70044777,0,0,1000
70045138,0,0,1000
70045498,0,0,1000
70045859,0,0,1000
70046219,0,0,1000
70046579,0,0,1000
70046940,0,0,1000
70047300,0,0,1000
70047660,0,0,1000
70048021,0,0,1000
70048381,0,0,1000
70048742,0,0,1000
70049102,0,0,1000
70049462,0,0,1000
70049823,0,0,1000
70050183,0,0,1000
70050543,0,0,1000
70050904,0,0,1000
70051264,0,0,1000
70051625,0,0,1000
70051985,0,0,1000
70052345,0,0,1000
70052706,0,0,1000
70053066,0,0,1000
70053426,0,0,1000
70053787,0,0,1000
70054147,0,0,1000
70054508,0,0,1000
70054868,0,0,1000
70055228,0,0,1000
70055589,0,0,1000
70055949,0,0,1000
70056310,0,0,1000
70056670,0,0,1000
70057030,0,0,1000
70057391,0,0,1000
70057751,0,0,1000
70058111,0,0,1000
70058472,0,0,1000
70058832,0,0,1000
70059193,0,0,1000
70059553,0,0,1000
70059913,0,0,1000
70060274,0,0,1000
70060634,0,0,1000
70060995,0,0,1000
70061355,0,0,1000
70061715,0,0,1000
70062076,0,0,1000
70062436,0,0,1000
70062796,0,0,1000
70063157,0,0,1000
70063517,0,0,1000
70063878,0,0,1000
70064238,0,0,1000
70064598,0,0,1000
70064959,0,0,1000
70065319,0,0,1000
70065679,0,0,1000
70066040,0,0,1000
70066400,0,0,1000
70066761,0,0,1000
70067121,0,0,1000
70067481,0,0,1000
70067842,0,0,1000
70068202,0,0,1000
70068563,0,0,1000
70068923,0,0,1000
70069283,0,0,1000
70069644,0,0,1000
70070005,0,0,1000
70070364,0,0,1000
70070725,0,0,1000
70071085,0,0,1000
70071446,0,0,1000
70071806,0,0,1000
70072166,0,0,1000
70072527,0,0,1000
70072887,0,0,1000
70073247,0,0,1000
70073607,0,0,1000
70073966,0,0,1000
70074327,0,0,1000
70074687,0,0,1000
70075047,0,0,1000
70075408,0,0,1000
70075768,0,0,1000
70076128,0,0,1000
70076489,0,0,1000
70076849,0,0,1000
70077210,0,0,1000
70077570,0,0,1000
70077930,0,0,1000
70078291,0,0,1000
70078651,0,0,1000
70079013,0,0,1000
70079372,0,0,1000
70079731,0,0,1000
70080091,0,0,1000
70080451,0,0,1000
70080811,0,0,1000
70081172,0,0,1000
70081532,0,0,1000
70081892,0,0,1000
70082253,0,0,1000
70082613,0,0,1000
70082974,0,0,1000
70083334,0,0,1000
70083694,0,0,1000
70084055,0,0,1000
70084415,0,0,1000
70084775,0,0,1000
70085136,0,0,1000
70085496,0,0,1000
70085857,0,0,1000
70086217,0,0,1000
70086577,0,0,1000
70086938,0,0,1000
70087298,0,0,1000
70087659,0,0,1000
70088019,0,0,1000
70088379,0,0,1000
70088740,0,0,1000
70089100,0,0,1000
70089460,0,0,1000
70089821,0,0,1000
70090181,0,0,1000
70090542,0,0,1000
70090902,0,0,1000
70091262,0,0,1000
70091623,0,0,1000
70091982,0,0,1000
70092341,0,0,1000
70092702,0,0,1000
70093062,0,0,1000
70093423,0,0,1000
70093783,0,0,1000
70094143,0,0,1000
70094504,0,0,1000
70094864,0,0,1000
70095224,0,0,1000
70095585,0,0,1000
70095945,0,0,1000
70096306,0,0,1000
70096666,0,0,1000
70097026,0,0,1000
70097387,0,0,1000
70097747,0,0,1000
70098107,0,0,1000
70098466,0,0,1000
70098826,0,0,1000
70099187,0,0,1000
70099547,0,0,1000
70099907,0,0,1000
70100268,0,0,1000
70100628,0,0,1000
70100988,0,0,1000
70101349,0,0,1000
70101709,0,0,1000
70102070,0,0,1000
70102430,0,0,1000
70102790,0,0,1000
70103151,0,0,1000
70103511,0,0,1000
70103871,0,0,1000
70104232,0,0,1000
70104592,0,0,1000
70104953,0,0,1000
70105313,0,0,1000
70105673,0,0,1000
70106034,0,0,1000
70106394,0,0,1000
70106755,0,0,1000
70107115,0,0,1000
70107475,0,0,1000
70107836,0,0,1000
70108196,0,0,1000
70108556,0,0,1000
70108917,0,0,1000
70109277,0,0,1000
70109638,0,0,1000
70109998,0,0,1000
70110358,0,0,1000
70110719,0,0,1000
70111079,0,0,1000
70111439,0,0,1000
70111800,0,0,1000
70112160,0,0,1000
70112521,0,0,1000
70112881,0,0,1000
70113241,0,0,1000
70113602,0,0,1000
70113962,0,0,1000
70114323,0,0,1000
70114683,0,0,1000
70115043,0,0,1000
70115404,0,0,1000
70115764,0,0,1000
70116124,0,0,1000
70116485,0,0,1000
70116845,0,0,1000
70117206,0,0,1000
70117566,0,0,1000
70117926,0,0,1000
70118287,0,0,1000
70118647,0,0,1000
70119009,0,0,1000
70119368,0,0,1000
70119728,0,0,1000
70120089,0,0,1000
70120449,0,0,1000
70120809,0,0,1000
70121170,0,0,1000
70121530,0,0,1000
70121891,0,0,1000
70122251,0,0,1000
70122611,0,0,1000
70122972,0,0,1000
70123332,0,0,1000
70123692,0,0,1000
70124053,0,0,1000
70124413,0,0,1000
70124774,0,0,1000
70125134,0,0,1000
70125494,0,0,1000
70125855,0,0,1000
70126215,0,0,1000
70126575,0,0,1000
70126936,0,0,1000
70127296,0,0,1000
70127657,0,0,1000
70128017,0,0,1000
70128377,0,0,1000
70128738,0,0,1000
70129098,0,0,1000
70129459,0,0,1000
70129819,0,0,1000
70130179,0,0,1000
70130540,0,0,1000
70130900,0,0,1000
70131260,0,0,1000
70131621,0,0,1000
70131981,0,0,1000
70132342,0,0,1000
70132702,0,0,1000
70133062,0,0,1000
70133423,0,0,1000
70133783,0,0,1000
70134143,0,0,1000
70134504,0,0,1000
70134864,0,0,1000
70135225,0,0,1000
70135585,0,0,1000
70135945,0,0,1000
70136306,0,0,1000
70136666,0,0,1000
70137026,0,0,1000
70137387,0,0,1000
70137747,0,0,1000
70138107,0,0,1000
70138466,0,0,1000
70138826,0,0,1000
70139187,0,0,1000
70139547,0,0,1000
70139907,0,0,1000
70140268,0,0,1000
